4WN,4CNTZ,4CNTR,6WN,6CNTZ,6CNTR
182.36,290.0,183.0,191.5,226.0,218.0
185.83,272.0,165.0,194.15,177.0,208.0
188.57,211.0,176.0,204.21,191.0,213.0
200.01,287.0,163.0,212.58,223.0,160.0
207.45,122.0,50.0,222.28,99.0,212.0
220.93,124.0,269.0,226.75,297.0,126.0
226.08,317.0,99.0,232.67,234.0,182.0
233.15,251.0,96.0,239.64,263.0,241.0
239.3,266.0,115.0,240.16,297.0,182.0
250.12,280.0,213.0,248.61,128.0,343.0
253.47,95.0,365.0,254.0,95.0,136.0
257.55,72.0,72.0,262.83,126.0,361.0
260.9,344.0,277.0,266.0,290.0,202.0
264.95,11.0,397.0,267.44,226.0,174.0
268.01,116.0,55.0,278.07,311.0,107.0
276.89,264.0,200.0,282.41,263.0,150.0
286.22,254.0,124.0,289.58,158.0,145.0
295.24,362.0,326.0,296.52,91.0,224.0
304.3,238.0,239.0,300.77,209.0,227.0
308.28,301.0,253.0,303.45,337.0,354.0
310.98,312.0,251.0,308.65,168.0,230.0
316.72,216.0,246.0,309.76,321.0,305.0
332.59,347.0,287.0,313.02,319.0,282.0
333.82,277.0,177.0,323.07,254.0,91.0
338.25,132.0,321.0,335.27,350.0,293.0
347.96,258.0,147.0,345.36,169.0,216.0
352.03,324.0,221.0,354.54,242.0,230.0
356.31,232.0,235.0,357.54,353.0,356.0
356.85,356.0,303.0,367.79,127.0,112.0
366.51,226.0,265.0,375.16,382.0,350.0
373.99,380.0,317.0,381.15,323.0,159.0
387.07,370.0,316.0,382.14,138.0,110.0
392.65,191.0,103.0,386.81,343.0,290.0
398.27,208.0,188.0,388.72,330.0,162.0
402.31,90.0,67.0,394.55,82.0,394.0
406.02,103.0,362.0,410.15,173.0,276.0
413.75,306.0,230.0,414.44,379.0,364.0
416.17,360.0,302.0,419.04,340.0,179.0
428.36,268.0,160.0,424.55,276.0,96.0
432.7,321.0,216.0,426.47,140.0,136.0
446.03,302.0,173.0,446.27,340.0,240.0
455.92,358.0,294.0,454.64,380.0,348.0
459.59,320.0,253.0,469.83,353.0,300.0
466.68,261.0,126.0,477.41,314.0,170.0
475.67,347.0,313.0,482.6,347.0,295.0
485.01,314.0,261.0,491.7,223.0,168.0
491.79,284.0,185.0,493.37,293.0,99.0
500.19,184.0,83.0,498.63,150.0,271.0
507.08,149.0,343.0,507.97,285.0,76.0
524.5,295.0,226.0,511.1,129.0,91.0
552.83,261.0,232.0,532.68,147.0,176.0
557.0,225.0,82.0,552.45,34.0,151.0
557.97,310.0,216.0,553.33,373.0,309.0
566.52,204.0,58.0,571.39,334.0,33.0
567.66,306.0,36.0,583.85,74.0,261.0
570.37,155.0,236.0,591.05,317.0,41.0
581.71,304.0,62.0,596.51,228.0,52.0
601.06,359.0,287.0,602.62,360.0,219.0
611.34,346.0,146.0,637.15,329.0,184.0
651.61,382.0,350.0,647.35,384.0,375.0
656.26,314.0,12.0,665.6,338.0,6.0
699.89,328.0,223.0,708.15,123.0,237.0
723.46,173.0,115.0,709.31,333.0,158.0
726.75,64.0,74.0,720.11,305.0,187.0
727.44,180.0,126.0,724.2,135.0,223.0
727.96,43.0,342.0,724.73,23.0,44.0
733.75,53.0,77.0,728.77,201.0,265.0
735.97,40.0,354.0,733.09,217.0,59.0
741.05,256.0,138.0,740.23,101.0,271.0
745.52,181.0,188.0,740.62,56.0,252.0
746.96,87.0,220.0,741.3,118.0,306.0
753.7,68.0,340.0,744.31,117.0,186.0
754.56,197.0,142.0,745.64,251.0,23.0
761.54,93.0,31.0,761.42,216.0,205.0
765.82,316.0,141.0,771.77,28.0,63.0
783.77,138.0,58.0,774.44,19.0,20.0
783.81,118.0,44.0,779.46,96.0,337.0
795.0,366.0,323.0,791.96,364.0,361.0
796.46,279.0,204.0,792.55,260.0,165.0
804.28,86.0,356.0,802.06,232.0,79.0
812.26,248.0,258.0,806.15,159.0,298.0
826.48,200.0,271.0,815.49,261.0,112.0
834.69,217.0,234.0,822.63,135.0,325.0
841.88,373.0,368.0,827.46,181.0,137.0
843.6,211.0,156.0,838.35,79.0,113.0
844.39,75.0,343.0,842.22,351.0,322.0
853.4,236.0,105.0,844.05,296.0,37.0
861.67,166.0,69.0,861.74,153.0,295.0
864.03,172.0,172.0,865.75,272.0,35.0
867.31,83.0,346.0,869.93,22.0,61.0
872.28,136.0,76.0,879.51,62.0,95.0
881.46,148.0,82.0,882.97,319.0,274.0
884.73,376.0,354.0,883.49,321.0,278.0
889.66,138.0,298.0,885.52,105.0,344.0
892.51,109.0,75.0,896.08,160.0,163.0
899.67,219.0,175.0,898.7,265.0,222.0
906.78,179.0,294.0,902.3,205.0,192.0
912.64,288.0,241.0,903.09,192.0,236.0
914.03,352.0,333.0,914.02,368.0,346.0
917.32,167.0,310.0,923.05,186.0,133.0
932.18,77.0,344.0,923.56,179.0,150.0
936.76,141.0,49.0,932.8,120.0,342.0
941.09,369.0,348.0,939.08,376.0,356.0
945.42,141.0,72.0,941.44,17.0,86.0
946.31,192.0,129.0,960.34,205.0,76.0
957.79,188.0,225.0,961.25,84.0,106.0
960.32,264.0,181.0,963.3,288.0,141.0
972.82,190.0,96.0,969.53,200.0,117.0
981.63,111.0,259.0,972.67,67.0,369.0
982.55,144.0,89.0,979.28,162.0,65.0
986.71,152.0,190.0,979.97,170.0,67.0
987.78,148.0,179.0,982.48,83.0,190.0
994.6,47.0,370.0,984.15,240.0,44.0
997.58,93.0,140.0,988.78,155.0,204.0
998.02,81.0,291.0,994.37,197.0,276.0
1001.64,163.0,186.0,997.14,154.0,260.0
1002.07,191.0,173.0,1002.16,14.0,53.0
1006.78,262.0,159.0,1004.98,184.0,93.0
1013.28,177.0,66.0,1008.28,87.0,145.0
1015.97,146.0,199.0,1015.27,328.0,131.0
1018.4,130.0,36.0,1016.2,60.0,172.0
1019.07,310.0,110.0,1019.19,104.0,340.0
1021.7,161.0,53.0,1022.97,327.0,54.0
1024.12,304.0,152.0,1025.04,156.0,280.0
1029.93,50.0,380.0,1026.38,140.0,309.0
1031.02,274.0,241.0,1028.36,303.0,49.0
1035.6,247.0,158.0,1030.83,8.0,33.0
1039.56,208.0,105.0,1034.45,42.0,120.0
1040.35,157.0,79.0,1036.0,309.0,103.0
1042.49,218.0,276.0,1042.56,285.0,248.0
1045.57,235.0,150.0,1044.83,164.0,287.0
1048.79,61.0,336.0,1047.21,313.0,13.0
1049.43,101.0,24.0,1051.54,345.0,274.0
1051.2,377.0,340.0,1053.83,367.0,338.0
1052.28,134.0,304.0,1056.07,376.0,352.0
1056.24,372.0,338.0,1058.04,59.0,52.0
1058.71,170.0,70.0,1059.55,179.0,156.0
1065.26,101.0,319.0,1065.29,188.0,205.0
1067.13,328.0,119.0,1068.57,188.0,245.0
1077.68,285.0,159.0,1071.55,125.0,227.0
1078.6,348.0,301.0,1074.98,370.0,314.0
1081.97,281.0,214.0,1077.99,190.0,200.0
1097.07,176.0,197.0,1090.51,199.0,206.0
1098.84,89.0,318.0,1099.23,101.0,353.0
1100.42,113.0,194.0,1103.13,10.0,27.0
1103.02,202.0,134.0,1105.35,304.0,118.0
1106.11,276.0,137.0,1107.75,254.0,129.0
1115.19,154.0,248.0,1115.25,375.0,386.0
1118.35,375.0,356.0,1121.12,224.0,125.0
1123.74,365.0,306.0,1123.97,392.0,371.0
1123.9,214.0,91.0,1130.01,36.0,82.0
1136.21,285.0,102.0,1142.26,218.0,97.0
1145.47,281.0,108.0,1150.16,98.0,138.0
1151.24,91.0,30.0,1164.49,171.0,194.0
1153.46,69.0,336.0,1166.08,167.0,189.0
1174.41,111.0,314.0,1180.39,134.0,319.0
1189.73,178.0,207.0,1190.53,209.0,197.0
1190.99,97.0,315.0,1193.22,372.0,326.0
1193.8,370.0,324.0,1194.86,32.0,51.0
1194.89,103.0,94.0,1196.98,266.0,100.0
1196.41,146.0,170.0,1207.0,269.0,335.0
1205.84,318.0,220.0,1207.09,299.0,335.0
1206.84,358.0,308.0,1210.52,235.0,168.0
1214.72,356.0,293.0,1212.58,366.0,334.0
1220.29,198.0,201.0,1215.75,258.0,56.0
1221.05,167.0,211.0,1220.17,119.0,87.0
1224.07,145.0,51.0,1225.29,105.0,127.0
1225.67,78.0,329.0,1229.39,243.0,26.0
1228.6,334.0,183.0,1234.95,59.0,116.0
1232.88,105.0,46.0,1235.98,383.0,382.0
1234.37,53.0,358.0,1240.52,114.0,328.0
1237.09,387.0,325.0,1246.56,142.0,229.0
1241.15,225.0,135.0,1247.73,280.0,110.0
1247.87,227.0,80.0,1248.81,272.0,94.0
1248.9,375.0,369.0,1251.64,354.0,316.0
1250.96,104.0,264.0,1254.64,195.0,103.0
1254.33,133.0,87.0,1258.58,212.0,299.0
1256.22,63.0,331.0,1259.3,160.0,311.0
1258.42,134.0,67.0,1261.98,208.0,86.0
1262.89,323.0,114.0,1263.03,164.0,132.0
1264.12,255.0,131.0,1264.62,70.0,142.0
1265.35,258.0,135.0,1268.32,317.0,157.0
1268.1,240.0,136.0,1272.11,131.0,235.0
1270.43,52.0,314.0,1273.48,30.0,46.0
1271.77,60.0,85.0,1278.1,247.0,144.0
1282.79,47.0,10.0,1279.13,230.0,114.0
1283.25,41.0,328.0,1282.96,82.0,78.0
1285.08,184.0,180.0,1284.48,268.0,184.0
1285.93,100.0,224.0,1285.27,174.0,329.0
1286.57,79.0,285.0,1285.45,230.0,291.0
1286.93,74.0,201.0,1286.26,27.0,43.0
1286.96,229.0,79.0,1288.7,81.0,351.0
1289.32,65.0,363.0,1289.75,332.0,310.0
1289.36,362.0,352.0,1290.47,270.0,155.0
1289.54,206.0,282.0,1291.45,281.0,66.0
1293.61,213.0,56.0,1294.79,212.0,220.0
1297.35,97.0,22.0,1295.53,261.0,40.0
1298.13,157.0,144.0,1297.42,63.0,69.0
1303.99,207.0,109.0,1297.72,108.0,256.0
1305.76,35.0,377.0,1306.47,26.0,24.0
1307.68,293.0,217.0,1307.08,144.0,73.0
1315.95,113.0,259.0,1316.57,292.0,16.0
1317.19,319.0,177.0,1318.34,229.0,71.0
1317.96,140.0,207.0,1319.95,186.0,146.0
1327.23,269.0,205.0,1329.08,8.0,262.0
1329.2,29.0,20.0,1333.07,38.0,372.0
1334.79,154.0,167.0,1335.98,19.0,47.0
1338.06,122.0,34.0,1337.72,326.0,58.0
1339.33,334.0,132.0,1338.71,364.0,318.0
1340.09,350.0,252.0,1342.68,89.0,392.0
1346.35,20.0,389.0,1345.3,219.0,285.0
1347.15,336.0,70.0,1350.03,273.0,203.0
1351.86,22.0,371.0,1351.0,324.0,61.0
1354.24,38.0,19.0,1352.75,4.0,13.0
1355.04,244.0,40.0,1353.25,301.0,27.0
1357.16,43.0,42.0,1356.48,88.0,341.0
1357.37,10.0,391.0,1357.02,5.0,23.0
1358.38,252.0,168.0,1358.92,256.0,260.0
1362.66,33.0,87.0,1359.63,98.0,380.0
1362.83,215.0,43.0,1360.32,346.0,277.0
1363.71,9.0,395.0,1364.16,76.0,369.0
1365.42,368.0,361.0,1365.92,323.0,15.0
1366.99,326.0,162.0,1367.09,4.0,154.0
1368.43,323.0,123.0,1375.79,356.0,80.0
1379.83,350.0,111.0,1377.28,362.0,69.0
1382.01,391.0,298.0,1380.3,49.0,326.0
1387.83,119.0,120.0,1385.95,396.0,336.0
1389.46,193.0,62.0,1387.79,127.0,14.0
1394.16,397.0,367.0,1394.53,388.0,398.0
1396.65,298.0,10.0,1402.96,349.0,152.0
1407.79,332.0,89.0,1405.07,338.0,10.0
1409.87,386.0,361.0,1407.2,314.0,304.0
1411.22,336.0,279.0,1410.12,383.0,367.0
1413.78,76.0,283.0,1411.14,85.0,161.0
1414.29,160.0,150.0,1413.02,29.0,75.0
1414.67,66.0,334.0,1414.87,121.0,292.0
1416.9,107.0,95.0,1415.85,93.0,308.0
1417.19,378.0,364.0,1417.11,361.0,321.0
1417.71,151.0,43.0,1417.34,107.0,236.0
1418.28,16.0,385.0,1417.92,195.0,89.0
1418.76,58.0,148.0,1418.41,109.0,272.0
1419.74,153.0,119.0,1419.62,78.0,299.0
1420.35,90.0,238.0,1419.78,342.0,214.0
1421.46,46.0,260.0,1420.01,94.0,105.0
1421.91,389.0,357.0,1421.89,221.0,31.0
1422.19,77.0,190.0,1423.08,143.0,132.0
1423.33,200.0,156.0,1423.52,378.0,377.0
1424.34,174.0,107.0,1423.57,72.0,180.0
1424.79,297.0,234.0,1423.72,255.0,35.0
1425.67,188.0,98.0,1425.27,68.0,314.0
1425.84,12.0,395.0,1426.88,72.0,350.0
1428.66,393.0,366.0,1428.17,386.0,389.0
1429.32,1.0,400.0,1428.29,89.0,301.0
1429.6,7.0,118.0,1429.06,54.0,381.0
1432.44,175.0,64.0,1431.1,65.0,252.0
1433.93,391.0,352.0,1431.56,32.0,223.0
1434.15,67.0,275.0,1433.68,55.0,328.0
1434.38,32.0,75.0,1435.0,387.0,396.0
1436.54,107.0,20.0,1436.33,20.0,139.0
1437.09,17.0,392.0,1436.71,288.0,100.0
1437.46,290.0,248.0,1438.43,121.0,258.0
1441.38,355.0,208.0,1439.84,50.0,199.0
1444.5,38.0,167.0,1440.09,48.0,197.0
1445.91,61.0,191.0,1440.73,145.0,58.0
1446.46,57.0,348.0,1443.53,275.0,11.0
1447.01,381.0,331.0,1444.36,138.0,122.0
1447.04,84.0,243.0,1446.16,391.0,381.0
1447.78,87.0,21.0,1446.9,66.0,387.0
1449.07,385.0,346.0,1450.18,394.0,363.0
1449.51,295.0,246.0,1451.66,44.0,124.0
1455.99,395.0,333.0,1455.13,396.0,384.0
1474.45,396.0,310.0,1473.65,398.0,378.0
1662.73,114.0,86.0,1665.4,53.0,331.0
1664.24,182.0,38.0,1666.82,113.0,10.0
1743.09,342.0,46.0,1735.99,342.0,4.0
1762.16,316.0,1.0,1762.89,335.0,315.0
2857.11,363.0,382.0,2893.4,360.0,288.0
2894.61,351.0,204.0,2899.86,2.0,3.0
2898.35,6.0,396.0,2901.09,185.0,263.0
2899.76,36.0,7.0,2901.86,293.0,30.0
2900.11,14.0,386.0,2903.72,94.0,395.0
2900.35,224.0,263.0,2903.9,210.0,242.0
2902.98,272.0,270.0,2905.13,245.0,66.0
2903.17,25.0,2.0,2905.79,51.0,283.0
2903.9,28.0,4.0,2905.97,45.0,243.0
2905.02,45.0,16.0,2906.78,115.0,102.0
2905.98,244.0,55.0,2907.17,123.0,77.0
2906.37,266.0,257.0,2907.41,25.0,32.0
2906.92,18.0,376.0,2909.67,62.0,346.0
2908.06,366.0,382.0,2911.3,9.0,36.0
2908.53,19.0,378.0,2912.94,136.0,187.0
2911.52,240.0,35.0,2913.14,21.0,29.0
2912.62,29.0,31.0,2914.6,43.0,363.0
2912.86,136.0,284.0,2915.24,15.0,254.0
2912.93,50.0,373.0,2917.31,258.0,18.0
2913.15,66.0,142.0,2917.77,371.0,49.0
2914.25,202.0,117.0,2918.5,47.0,297.0
2915.87,287.0,296.0,2919.22,194.0,269.0
2916.72,54.0,266.0,2919.6,107.0,359.0
2921.95,3.0,399.0,2920.62,213.0,84.0
2923.4,178.0,153.0,2921.42,103.0,373.0
2924.53,30.0,197.0,2921.82,69.0,389.0
2925.67,71.0,229.0,2923.22,74.0,286.0
2926.69,72.0,297.0,2925.58,307.0,8.0
2926.73,374.0,254.0,2927.28,7.0,331.0
2928.06,26.0,380.0,2928.8,397.0,342.0
2928.62,274.0,13.0,2930.13,373.0,312.0
2929.59,327.0,305.0,2930.86,236.0,264.0
2930.62,125.0,3.0,2935.62,57.0,378.0
2934.16,22.0,9.0,2935.75,240.0,281.0
2936.46,20.0,391.0,2936.61,3.0,8.0
2938.17,292.0,194.0,2938.49,279.0,135.0
2938.43,13.0,5.0,2938.58,284.0,196.0
2938.74,242.0,38.0,2940.51,91.0,94.0
2940.45,49.0,16.0,2940.58,180.0,39.0
2941.28,27.0,360.0,2941.39,34.0,245.0
2941.65,382.0,312.0,2942.2,356.0,208.0
2943.17,57.0,27.0,2942.35,357.0,108.0
2943.28,298.0,7.0,2942.57,368.0,238.0
2945.93,343.0,131.0,2946.06,54.0,332.0
2946.94,270.0,210.0,2946.47,13.0,19.0
2948.35,9.0,393.0,2951.86,41.0,374.0
2949.93,344.0,284.0,2954.19,193.0,251.0
2950.33,340.0,146.0,2954.66,12.0,193.0
2951.43,221.0,60.0,2958.73,218.0,22.0
2957.51,203.0,100.0,2961.67,252.0,73.0
2961.1,55.0,299.0,2963.44,12.0,71.0
2963.43,36.0,14.0,2963.76,381.0,400.0
2963.82,398.0,383.0,2964.33,282.0,18.0
2965.02,24.0,385.0,2965.1,41.0,359.0
2967.04,249.0,154.0,2967.72,305.0,83.0
2969.48,121.0,26.0,2967.76,307.0,83.0
2970.5,230.0,63.0,2969.69,131.0,269.0
2970.73,283.0,171.0,2973.58,67.0,46.0
2971.7,383.0,372.0,2973.6,348.0,373.0
2973.7,99.0,265.0,2974.27,148.0,89.0
2974.53,120.0,47.0,2978.0,76.0,158.0
2981.27,268.0,12.0,2981.32,315.0,6.0
2982.72,82.0,244.0,2983.82,169.0,63.0
2983.44,124.0,28.0,2988.98,38.0,106.0
2991.67,4.0,399.0,2992.91,47.0,397.0
2993.41,311.0,193.0,2994.4,311.0,293.0
2994.42,5.0,99.0,2998.1,344.0,215.0
2998.0,339.0,18.0,2998.16,17.0,383.0
2999.52,1.0,402.0,2998.4,24.0,390.0
3001.24,5.0,93.0,2999.24,331.0,3.0
3001.94,300.0,1.0,3001.26,0.0,323.0
3007.35,341.0,281.0,3009.75,112.0,2.0
3012.7,337.0,40.0,3012.26,309.0,233.0
3018.46,196.0,28.0,3015.17,39.0,387.0
3022.76,96.0,33.0,3030.97,110.0,1.0
3034.25,396.0,270.0,3033.4,359.0,38.0
3041.31,389.0,337.0,3035.66,401.0,366.0
3044.4,392.0,308.0,3037.39,37.0,392.0
3045.74,232.0,59.0,3038.88,394.0,368.0
3047.84,127.0,24.0,3045.67,399.0,358.0
3058.83,401.0,323.0,3059.39,401.0,398.0
3064.25,400.0,374.0,3062.65,390.0,400.0
3065.97,401.0,376.0,3067.14,391.0,401.0
3084.76,386.0,350.0,3080.95,387.0,348.0
